# NAME: MORFEO_t5000.txt
# DATE: 07/05/2025
# VERSION: 1.0
# ORIGIN: MORFEO_transmission.xlsx
#
# Wavelength[um],emissivity
6.228999999999999204e+00,3.5307E-01
6.230499999999999261e+00,3.5314E-01
6.234399999999999054e+00,3.5314E-01
6.238299999999999734e+00,3.5314E-01
6.242199999999998639e+00,3.5294E-01
6.246099999999999319e+00,3.5260E-01
6.249999999999999112e+00,3.5237E-01
6.253899999999998904e+00,3.5237E-01
6.257799999999999585e+00,3.5259E-01
6.261699999999998489e+00,3.5282E-01
6.265699999999998937e+00,3.5282E-01
6.269599999999999618e+00,3.5281E-01
6.273499999999998522e+00,3.5248E-01
6.277499999999998970e+00,3.5215E-01
6.281399999999998762e+00,3.5191E-01
6.285399999999999210e+00,3.5191E-01
6.289299999999999891e+00,3.5214E-01
6.293299999999999450e+00,3.5213E-01
6.297199999999999243e+00,3.5223E-01
6.297999999999999154e+00,3.5219E-01
6.301199999999998802e+00,3.5203E-01
6.305199999999999250e+00,3.5189E-01
6.309099999999999930e+00,3.5189E-01
6.313099999999999490e+00,3.5188E-01
6.317099999999999937e+00,3.5201E-01
6.321099999999999497e+00,3.5220E-01
6.325099999999999945e+00,3.5276E-01
6.329099999999999504e+00,3.5338E-01
6.333099999999999952e+00,3.5426E-01
6.337099999999999511e+00,3.5521E-01
6.341199999999998838e+00,3.5553E-01
6.345199999999999285e+00,3.5543E-01
6.349199999999998845e+00,3.5444E-01
6.353199999999999292e+00,3.5401E-01
6.357299999999999507e+00,3.5411E-01
6.361299999999999955e+00,3.5476E-01
6.365399999999999281e+00,3.5574E-01
6.367999999999998550e+00,3.5616E-01
6.369399999999998840e+00,3.5639E-01
6.373499999999999055e+00,3.5615E-01
6.377599999999999270e+00,3.5539E-01
6.381599999999999717e+00,3.5440E-01
6.385699999999999044e+00,3.5377E-01
6.389799999999999258e+00,3.5330E-01
6.393899999999998585e+00,3.5320E-01
6.397999999999998799e+00,3.5361E-01
6.401999999999999247e+00,3.5492E-01
6.406099999999999461e+00,3.5661E-01
6.410299999999999443e+00,3.5843E-01
6.414399999999998769e+00,3.5888E-01
6.418499999999998984e+00,3.5767E-01
6.422599999999999199e+00,3.5616E-01
6.426699999999998525e+00,3.5520E-01
6.430899999999998506e+00,3.5454E-01
6.434999999999998721e+00,3.5387E-01
6.437999999999998835e+00,3.5363E-01
6.439199999999998703e+00,3.5354E-01
6.443299999999999805e+00,3.5320E-01
6.447499999999998899e+00,3.5310E-01
6.451600000000000001e+00,3.5299E-01
6.455799999999999983e+00,3.5298E-01
6.459899999999998421e+00,3.5307E-01
6.464099999999999291e+00,3.5362E-01
6.468299999999999272e+00,3.5437E-01
6.472499999999999254e+00,3.5521E-01
6.476699999999999235e+00,3.5639E-01
6.480899999999999217e+00,3.5746E-01
6.485099999999999199e+00,3.5843E-01
6.489299999999999180e+00,3.5884E-01
6.493499999999999162e+00,3.5828E-01
6.497699999999999143e+00,3.5700E-01
6.501999999999998892e+00,3.5569E-01
6.506199999999998873e+00,3.5506E-01
6.509999999999998899e+00,3.5514E-01
6.510399999999998855e+00,3.5515E-01
6.514699999999998603e+00,3.5524E-01
6.518899999999998585e+00,3.5534E-01
6.523199999999999221e+00,3.5491E-01
6.527399999999999203e+00,3.5428E-01
6.531699999999998951e+00,3.5395E-01
6.535899999999998933e+00,3.5381E-01
6.540199999999998681e+00,3.5414E-01
6.544499999999998430e+00,3.5446E-01
6.548799999999999955e+00,3.5501E-01
6.553099999999999703e+00,3.5544E-01
6.557399999999998563e+00,3.5609E-01
6.561699999999999200e+00,3.5661E-01
6.565999999999998948e+00,3.5735E-01
6.570299999999998697e+00,3.5758E-01
6.574599999999998445e+00,3.5744E-01
6.578899999999999082e+00,3.5701E-01
6.581999999999998963e+00,3.5687E-01
6.583299999999998597e+00,3.5681E-01
6.587599999999999234e+00,3.5658E-01
6.591999999999998749e+00,3.5615E-01
6.596299999999998498e+00,3.5549E-01
6.600699999999998902e+00,3.5484E-01
6.604999999999998650e+00,3.5441E-01
6.609399999999999054e+00,3.5440E-01
6.613799999999998569e+00,3.5482E-01
6.618099999999999206e+00,3.5557E-01
6.622499999999998721e+00,3.5678E-01
6.626899999999999125e+00,3.5795E-01
6.631299999999998640e+00,3.5880E-01
6.635699999999999044e+00,3.5847E-01
6.640099999999998559e+00,3.5686E-01
6.644499999999998963e+00,3.5493E-01
6.648899999999998478e+00,3.5361E-01
6.653399999999998649e+00,3.5285E-01
6.654999999999998472e+00,3.5281E-01
6.657799999999999052e+00,3.5275E-01
6.662199999999998568e+00,3.5294E-01
6.666699999999998738e+00,3.5349E-01
6.671099999999999142e+00,3.5368E-01
6.675599999999998424e+00,3.5347E-01
6.679999999999998828e+00,3.5304E-01
6.684499999999998998e+00,3.5270E-01
6.688999999999999169e+00,3.5256E-01
6.693399999999998684e+00,3.5311E-01
6.697899999999998855e+00,3.5363E-01
6.702399999999999025e+00,3.5437E-01
6.706899999999999196e+00,3.5502E-01
6.711399999999998478e+00,3.5501E-01
6.715899999999998649e+00,3.5468E-01
6.720399999999998819e+00,3.5405E-01
6.724899999999998990e+00,3.5315E-01
6.728999999999999204e+00,3.5268E-01
6.729499999999998927e+00,3.5262E-01
6.733999999999999098e+00,3.5228E-01
6.738499999999999268e+00,3.5205E-01
6.743099999999999206e+00,3.5194E-01
6.747599999999998488e+00,3.5203E-01
6.752199999999998425e+00,3.5215E-01
6.756799999999999251e+00,3.5234E-01
6.761299999999998533e+00,3.5243E-01
6.765899999999998471e+00,3.5265E-01
6.770499999999999297e+00,3.5288E-01
6.775099999999999234e+00,3.5339E-01
6.779699999999999172e+00,3.5404E-01
6.784299999999999109e+00,3.5469E-01
6.788899999999999046e+00,3.5478E-01
6.793499999999998984e+00,3.5434E-01
6.798099999999998921e+00,3.5358E-01
6.802699999999998859e+00,3.5292E-01
6.802999999999999048e+00,3.5290E-01
6.807399999999998563e+00,3.5259E-01
6.811999999999998501e+00,3.5282E-01
6.816599999999998438e+00,3.5315E-01
6.821299999999999031e+00,3.5357E-01
6.825899999999998968e+00,3.5367E-01
6.830599999999998673e+00,3.5325E-01
6.835299999999999265e+00,3.5292E-01
6.839899999999999203e+00,3.5292E-01
6.844599999999998907e+00,3.5325E-01
6.849299999999998612e+00,3.5410E-01
6.853999999999999204e+00,3.5518E-01
6.858699999999998909e+00,3.5584E-01
6.863399999999998613e+00,3.5574E-01
6.868099999999999206e+00,3.5508E-01
6.872899999999998677e+00,3.5420E-01
6.877599999999999270e+00,3.5357E-01
6.878999999999998671e+00,3.5341E-01
6.882299999999998974e+00,3.5301E-01
6.887099999999998445e+00,3.5280E-01
6.891799999999999038e+00,3.5257E-01
6.896599999999998509e+00,3.5223E-01
6.901299999999999102e+00,3.5202E-01
6.906099999999998573e+00,3.5179E-01
6.910899999999998933e+00,3.5145E-01
6.915599999999998637e+00,3.5124E-01
6.920399999999998997e+00,3.5110E-01
6.925199999999998468e+00,3.5099E-01
6.929999999999998828e+00,3.5132E-01
6.934799999999999187e+00,3.5141E-01
6.939599999999998658e+00,3.5163E-01
6.944399999999999018e+00,3.5205E-01
6.949299999999999145e+00,3.5247E-01
6.954099999999998616e+00,3.5321E-01
6.954999999999999183e+00,3.5329E-01
6.958899999999998975e+00,3.5363E-01
6.963799999999999102e+00,3.5376E-01
6.968599999999998573e+00,3.5329E-01
6.973499999999998700e+00,3.5285E-01
6.978399999999998826e+00,3.5242E-01
6.983199999999999186e+00,3.5241E-01
6.988099999999999312e+00,3.5240E-01
6.992999999999998550e+00,3.5239E-01
6.997899999999998677e+00,3.5215E-01
7.002799999999998803e+00,3.5205E-01
7.007699999999998930e+00,3.5204E-01
7.012599999999999056e+00,3.5226E-01
7.017499999999999183e+00,3.5235E-01
7.022499999999999076e+00,3.5244E-01
7.027399999999999203e+00,3.5243E-01
7.031999999999999140e+00,3.5255E-01
7.032299999999998441e+00,3.5256E-01
7.037299999999999223e+00,3.5298E-01
7.042299999999999116e+00,3.5341E-01
7.047199999999999243e+00,3.5351E-01
7.052199999999999136e+00,3.5318E-01
7.057199999999999029e+00,3.5256E-01
7.062099999999999156e+00,3.5210E-01
7.067099999999999049e+00,3.5223E-01
7.072099999999998943e+00,3.5242E-01
7.077099999999998836e+00,3.5256E-01
7.082199999999998496e+00,3.5256E-01
7.087199999999999278e+00,3.5233E-01
7.092199999999999172e+00,3.5210E-01
7.097199999999999065e+00,3.5167E-01
7.102299999999998725e+00,3.5167E-01
7.107299999999998619e+00,3.5157E-01
7.109999999999998543e+00,3.5169E-01
7.112399999999999167e+00,3.5180E-01
7.117399999999999061e+00,3.5179E-01
7.122499999999998721e+00,3.5178E-01
7.127599999999999270e+00,3.5177E-01
7.132699999999998930e+00,3.5176E-01
7.137799999999998590e+00,3.5195E-01
7.142899999999999139e+00,3.5237E-01
7.147999999999998799e+00,3.5292E-01
7.153099999999998460e+00,3.5324E-01
7.158199999999999008e+00,3.5366E-01
7.163299999999998668e+00,3.5375E-01
7.168499999999998984e+00,3.5364E-01
7.173599999999998644e+00,3.5307E-01
7.178799999999998960e+00,3.5254E-01
7.183899999999998620e+00,3.5230E-01
7.188999999999999169e+00,3.5229E-01
7.189099999999998936e+00,3.5229E-01
7.194199999999998596e+00,3.5261E-01
7.199399999999998911e+00,3.5283E-01
7.204599999999999227e+00,3.5302E-01
7.209799999999998654e+00,3.5301E-01
7.214999999999998970e+00,3.5271E-01
7.220199999999999285e+00,3.5214E-01
7.225399999999998712e+00,3.5148E-01
7.230699999999998795e+00,3.5084E-01
7.235899999999999110e+00,3.5050E-01
7.241099999999998538e+00,3.5050E-01
7.246399999999998620e+00,3.5082E-01
7.251599999999998936e+00,3.5133E-01
7.256899999999999018e+00,3.5208E-01
7.262199999999999100e+00,3.5250E-01
7.267399999999998528e+00,3.5292E-01
7.268999999999999240e+00,3.5299E-01
7.272699999999998610e+00,3.5315E-01
7.277999999999998693e+00,3.5282E-01
7.283299999999998775e+00,3.5262E-01
7.288599999999998857e+00,3.5206E-01
7.293899999999998940e+00,3.5183E-01
7.299299999999998789e+00,3.5173E-01
7.304599999999998872e+00,3.5140E-01
7.309899999999998954e+00,3.5121E-01
7.315299999999998803e+00,3.5108E-01
7.320599999999998886e+00,3.5121E-01
7.325999999999998735e+00,3.5140E-01
7.331399999999998585e+00,3.5173E-01
7.336799999999999322e+00,3.5183E-01
7.342099999999998516e+00,3.5164E-01
7.347499999999999254e+00,3.5131E-01
7.348999999999999311e+00,3.5121E-01
7.352899999999999103e+00,3.5097E-01
7.358399999999998720e+00,3.5063E-01
7.363799999999998569e+00,3.5029E-01
7.369199999999999307e+00,3.5019E-01
7.374599999999999156e+00,3.4998E-01
7.380099999999998772e+00,3.5007E-01
7.385499999999998622e+00,3.5049E-01
7.390999999999999126e+00,3.5081E-01
7.396399999999998975e+00,3.5113E-01
7.401899999999998592e+00,3.5122E-01
7.407399999999999096e+00,3.5131E-01
7.412899999999998712e+00,3.5110E-01
7.418399999999999217e+00,3.5096E-01
7.423899999999998833e+00,3.5076E-01
7.429399999999999338e+00,3.5065E-01
7.430999999999999162e+00,3.5068E-01
7.434899999999998954e+00,3.5075E-01
7.440499999999999226e+00,3.5075E-01
7.445999999999998842e+00,3.5075E-01
7.451599999999999113e+00,3.5075E-01
7.457099999999998730e+00,3.5085E-01
7.462699999999999001e+00,3.5094E-01
7.468299999999999272e+00,3.5108E-01
7.473799999999998889e+00,3.5108E-01
7.479399999999999160e+00,3.5117E-01
7.484999999999998543e+00,3.5108E-01
7.490599999999998815e+00,3.5117E-01
7.496299999999998853e+00,3.5141E-01
7.501899999999999125e+00,3.5141E-01
7.507499999999998508e+00,3.5160E-01
7.512999999999999012e+00,3.5170E-01
7.513099999999998779e+00,3.5170E-01
7.518799999999998818e+00,3.5202E-01
7.524499999999998856e+00,3.5214E-01
7.530099999999999127e+00,3.5223E-01
7.535799999999999166e+00,3.5245E-01
7.541499999999999204e+00,3.5212E-01
7.547199999999999243e+00,3.5178E-01
7.552899999999999281e+00,3.5134E-01
7.558599999999999319e+00,3.5100E-01
7.564299999999998469e+00,3.5076E-01
7.569999999999998508e+00,3.5099E-01
7.575799999999999201e+00,3.5117E-01
7.581499999999999240e+00,3.5140E-01
7.587299999999999045e+00,3.5172E-01
7.592999999999999083e+00,3.5157E-01
7.595999999999999197e+00,3.5152E-01
7.598799999999998889e+00,3.5147E-01
7.604599999999998694e+00,3.5147E-01
7.610399999999998499e+00,3.5114E-01
7.616099999999998538e+00,3.5114E-01
7.621999999999998998e+00,3.5114E-01
7.627799999999998803e+00,3.5127E-01
7.633599999999998609e+00,3.5170E-01
7.639399999999999302e+00,3.5190E-01
7.645299999999998875e+00,3.5213E-01
7.651099999999998680e+00,3.5203E-01
7.656999999999999140e+00,3.5180E-01
7.662799999999998946e+00,3.5137E-01
7.668699999999998518e+00,3.5081E-01
7.674599999999998978e+00,3.5029E-01
7.680499999999998550e+00,3.4996E-01
7.680999999999999162e+00,3.4996E-01
7.686399999999999011e+00,3.4995E-01
7.692299999999998583e+00,3.5004E-01
7.698199999999999044e+00,3.5036E-01
7.704199999999999271e+00,3.5068E-01
7.710099999999998843e+00,3.5077E-01
7.715999999999999304e+00,3.5066E-01
7.721999999999998643e+00,3.5032E-01
7.727999999999998870e+00,3.4988E-01
7.733999999999999098e+00,3.4954E-01
7.739899999999998670e+00,3.4977E-01
7.745899999999998897e+00,3.5051E-01
7.751899999999999125e+00,3.5126E-01
7.757999999999999119e+00,3.5191E-01
7.763999999999999346e+00,3.5223E-01
7.765999999999999126e+00,3.5215E-01
7.769999999999998685e+00,3.5200E-01
7.775999999999998913e+00,3.5167E-01
7.782099999999998907e+00,3.5114E-01
7.788199999999998902e+00,3.5068E-01
7.794199999999999129e+00,3.5068E-01
7.800299999999999123e+00,3.5068E-01
7.806399999999999118e+00,3.5081E-01
7.812499999999999112e+00,3.5091E-01
7.818599999999999106e+00,3.5081E-01
7.824699999999999100e+00,3.5058E-01
7.830899999999998862e+00,3.5038E-01
7.836999999999998856e+00,3.5048E-01
7.843099999999998850e+00,3.5091E-01
7.849299999999998612e+00,3.5134E-01
7.851999999999998536e+00,3.5148E-01
7.855499999999999261e+00,3.5167E-01
7.861599999999999255e+00,3.5167E-01
7.867799999999999017e+00,3.5157E-01
7.873999999999998778e+00,3.5124E-01
7.880199999999998539e+00,3.5091E-01
7.886399999999999189e+00,3.5091E-01
7.892699999999998717e+00,3.5114E-01
7.898899999999999366e+00,3.5134E-01
7.905099999999999127e+00,3.5134E-01
7.911399999999998656e+00,3.5124E-01
7.917699999999999072e+00,3.5144E-01
7.923899999999998833e+00,3.5144E-01
7.930199999999999250e+00,3.5157E-01
7.936499999999998778e+00,3.5144E-01
7.938999999999999169e+00,3.5132E-01
7.942799999999999194e+00,3.5114E-01
7.949099999999998722e+00,3.5080E-01
7.955399999999999139e+00,3.5066E-01
7.961799999999999322e+00,3.5098E-01
7.968099999999998850e+00,3.5130E-01
7.974499999999999034e+00,3.5162E-01
7.980799999999998562e+00,3.5184E-01
7.987199999999998745e+00,3.5183E-01
7.993599999999998929e+00,3.5169E-01
7.999999999999999112e+00,3.5168E-01
8.006399999999999295e+00,3.5147E-01
8.012799999999998590e+00,3.5090E-01
8.019199999999999662e+00,3.5046E-01
8.025699999999998724e+00,3.4992E-01
8.026999999999999247e+00,3.4990E-01
8.032099999999999795e+00,3.4979E-01
8.038599999999998857e+00,3.4992E-01
8.045099999999999696e+00,3.5012E-01
8.051499999999998991e+00,3.5045E-01
8.057999999999998053e+00,3.5045E-01
8.064499999999998892e+00,3.5055E-01
8.070999999999999730e+00,3.5078E-01
8.077499999999998792e+00,3.5101E-01
8.084099999999999397e+00,3.5131E-01
8.090599999999998460e+00,3.5177E-01
8.097199999999999065e+00,3.5187E-01
8.103699999999998127e+00,3.5187E-01
8.110299999999998732e+00,3.5164E-01
8.115999999999999659e+00,3.5147E-01
8.116899999999999338e+00,3.5144E-01
8.123499999999998167e+00,3.5131E-01
8.130099999999998772e+00,3.5131E-01
8.136699999999999378e+00,3.5154E-01
8.143299999999998207e+00,3.5164E-01
8.149999999999998579e+00,3.5187E-01
8.156599999999999184e+00,3.5220E-01
8.163299999999999557e+00,3.5220E-01
8.169899999999998386e+00,3.5229E-01
8.176599999999998758e+00,3.5229E-01
8.183299999999999130e+00,3.5239E-01
8.189999999999999503e+00,3.5272E-01
8.196699999999998099e+00,3.5295E-01
8.203399999999998471e+00,3.5305E-01
8.205999999999999517e+00,3.5301E-01
8.210199999999998610e+00,3.5295E-01
8.216899999999998983e+00,3.5262E-01
8.223699999999999122e+00,3.5252E-01
8.230499999999999261e+00,3.5229E-01
8.237199999999999633e+00,3.5220E-01
8.243999999999999773e+00,3.5210E-01
8.250799999999998136e+00,3.5197E-01
8.257599999999998275e+00,3.5187E-01
8.264499999999998181e+00,3.5177E-01
8.271299999999998320e+00,3.5164E-01
8.278099999999998460e+00,3.5164E-01
8.284999999999998366e+00,3.5164E-01
8.291899999999998272e+00,3.5187E-01
8.296999999999998820e+00,3.5194E-01
8.298799999999998178e+00,3.5197E-01
8.305599999999998317e+00,3.5210E-01
8.312599999999999767e+00,3.5197E-01
8.319499999999999673e+00,3.5164E-01
8.326399999999999579e+00,3.5131E-01
8.333299999999997709e+00,3.5111E-01
8.340299999999997382e+00,3.5111E-01
8.347199999999999065e+00,3.5131E-01
8.354199999999998738e+00,3.5164E-01
8.361199999999998411e+00,3.5197E-01
8.368199999999998084e+00,3.5229E-01
8.375199999999999534e+00,3.5262E-01
8.382199999999999207e+00,3.5272E-01
8.388999999999999346e+00,3.5263E-01
8.389299999999996871e+00,3.5262E-01
8.396299999999998320e+00,3.5261E-01
8.403399999999999537e+00,3.5270E-01
8.410399999999999210e+00,3.5282E-01
8.417499999999998650e+00,3.5334E-01
8.424599999999998090e+00,3.5385E-01
8.431699999999999307e+00,3.5440E-01
8.438799999999996970e+00,3.5449E-01
8.445899999999998187e+00,3.5448E-01
8.453099999999999170e+00,3.5427E-01
8.460199999999998610e+00,3.5403E-01
8.467399999999999594e+00,3.5412E-01
8.474599999999998801e+00,3.5424E-01
8.481799999999998008e+00,3.5410E-01
8.481999999999999318e+00,3.5410E-01
8.488999999999998991e+00,3.5390E-01
8.496199999999998198e+00,3.5358E-01
8.503399999999999181e+00,3.5302E-01
8.510599999999998388e+00,3.5282E-01
8.517899999999999139e+00,3.5292E-01
8.525099999999998346e+00,3.5302E-01
8.532399999999999096e+00,3.5335E-01
8.539699999999998070e+00,3.5335E-01
8.546999999999998820e+00,3.5325E-01
8.554299999999997794e+00,3.5302E-01
8.561599999999998545e+00,3.5282E-01
8.568999999999999062e+00,3.5272E-01
8.575999999999998735e+00,3.5250E-01
8.576299999999998036e+00,3.5249E-01
8.583699999999998553e+00,3.5226E-01
8.591099999999999071e+00,3.5206E-01
8.598499999999999588e+00,3.5174E-01
8.605899999999998329e+00,3.5131E-01
8.613299999999997070e+00,3.5108E-01
8.620699999999999363e+00,3.5108E-01
8.628099999999998104e+00,3.5131E-01
8.635599999999998388e+00,3.5183E-01
8.642999999999998906e+00,3.5249E-01
8.650499999999999190e+00,3.5272E-01
8.657999999999999474e+00,3.5325E-01
8.665499999999999758e+00,3.5367E-01
8.670999999999999375e+00,3.5408E-01
8.672999999999998266e+00,3.5423E-01
8.680599999999998317e+00,3.5486E-01
8.688099999999998602e+00,3.5509E-01
8.695699999999998653e+00,3.5486E-01
8.703199999999998937e+00,3.5423E-01
8.710799999999997212e+00,3.5348E-01
8.718399999999999039e+00,3.5292E-01
8.725999999999999091e+00,3.5272E-01
8.733599999999999142e+00,3.5302E-01
8.741299999999997183e+00,3.5302E-01
8.748899999999999011e+00,3.5292E-01
8.756599999999998829e+00,3.5239E-01
8.764199999999998880e+00,3.5197E-01
8.767999999999998906e+00,3.5190E-01
8.771899999999998698e+00,3.5183E-01
8.779599999999998516e+00,3.5239E-01
8.787299999999998334e+00,3.5292E-01
8.795099999999999696e+00,3.5377E-01
8.802799999999997738e+00,3.5400E-01
8.810599999999999099e+00,3.5410E-01
8.818299999999997141e+00,3.5390E-01
8.826099999999998502e+00,3.5367E-01
8.833899999999998087e+00,3.5325E-01
8.841699999999999449e+00,3.5259E-01
8.849599999999998801e+00,3.5206E-01
8.857399999999998386e+00,3.5174E-01
8.864999999999998437e+00,3.5206E-01
8.865199999999999747e+00,3.5206E-01
8.873099999999999099e+00,3.5291E-01
8.880999999999998451e+00,3.5389E-01
8.888899999999999579e+00,3.5432E-01
8.896799999999997155e+00,3.5441E-01
8.904699999999998283e+00,3.5407E-01
8.912699999999999179e+00,3.5397E-01
8.920599999999998531e+00,3.5397E-01
8.928599999999999426e+00,3.5396E-01
8.936599999999998545e+00,3.5386E-01
8.944499999999999673e+00,3.5385E-01
8.952599999999998559e+00,3.5417E-01
8.960599999999999454e+00,3.5469E-01
8.962999999999999190e+00,3.5482E-01
8.968599999999998573e+00,3.5511E-01
8.976699999999999235e+00,3.5491E-01
8.984699999999998354e+00,3.5448E-01
8.992799999999997240e+00,3.5425E-01
9.000899999999999679e+00,3.5414E-01
9.008999999999998565e+00,3.5433E-01
9.017099999999999227e+00,3.5433E-01
9.025299999999997880e+00,3.5413E-01
9.033399999999998542e+00,3.5389E-01
9.041599999999998971e+00,3.5389E-01
9.049799999999997624e+00,3.5398E-01
9.057999999999999829e+00,3.5411E-01
9.062999999999998835e+00,3.5402E-01
9.066199999999998482e+00,3.5397E-01
9.074399999999998911e+00,3.5345E-01
9.082699999999999108e+00,3.5289E-01
9.090899999999999537e+00,3.5226E-01
9.099199999999999733e+00,3.5183E-01
9.107499999999998153e+00,3.5151E-01
9.115799999999998349e+00,3.5183E-01
9.124099999999998545e+00,3.5246E-01
9.132399999999998741e+00,3.5322E-01
9.140799999999996928e+00,3.5420E-01
9.149099999999998900e+00,3.5486E-01
9.157499999999998863e+00,3.5518E-01
9.162999999999998479e+00,3.5538E-01
9.165899999999998826e+00,3.5548E-01
9.174299999999997013e+00,3.5561E-01
9.182699999999998752e+00,3.5538E-01
9.191199999999998482e+00,3.5473E-01
9.199599999999998445e+00,3.5387E-01
9.208099999999998175e+00,3.5289E-01
9.216599999999999682e+00,3.5259E-01
9.225099999999999412e+00,3.5279E-01
9.233599999999999142e+00,3.5322E-01
9.242099999999998872e+00,3.5397E-01
9.250699999999998369e+00,3.5473E-01
9.259299999999997866e+00,3.5518E-01
9.264999999999998792e+00,3.5525E-01
9.267799999999997596e+00,3.5528E-01
9.276399999999998869e+00,3.5486E-01
9.285099999999998133e+00,3.5453E-01
9.293699999999999406e+00,3.5430E-01
9.302299999999997127e+00,3.5443E-01
9.310999999999998167e+00,3.5473E-01
9.319699999999999207e+00,3.5505E-01
9.328399999999998471e+00,3.5505E-01
9.337099999999999511e+00,3.5486E-01
9.345799999999996999e+00,3.5420E-01
9.354499999999999815e+00,3.5364E-01
9.363299999999997070e+00,3.5322E-01
9.366999999999999105e+00,3.5322E-01
9.372099999999999653e+00,3.5321E-01
9.380899999999998684e+00,3.5363E-01
9.389699999999999491e+00,3.5419E-01
9.398499999999998522e+00,3.5451E-01
9.407299999999997553e+00,3.5440E-01
9.416199999999998127e+00,3.5361E-01
9.425099999999998701e+00,3.5265E-01
9.433999999999999275e+00,3.5189E-01
9.442899999999999849e+00,3.5156E-01
9.451799999999996871e+00,3.5155E-01
9.460699999999999221e+00,3.5145E-01
9.469699999999999562e+00,3.5131E-01
9.470999999999998309e+00,3.5129E-01
9.478699999999998127e+00,3.5121E-01
9.487699999999998468e+00,3.5088E-01
9.496699999999998809e+00,3.5035E-01
9.505699999999999150e+00,3.4992E-01
9.514699999999999491e+00,3.4969E-01
9.523799999999997823e+00,3.5012E-01
9.532899999999999707e+00,3.5121E-01
9.541999999999999815e+00,3.5239E-01
9.551099999999998147e+00,3.5338E-01
9.560199999999998255e+00,3.5358E-01
9.569399999999998130e+00,3.5338E-01
9.575999999999998735e+00,3.5283E-01
9.578499999999998238e+00,3.5262E-01
9.587699999999999889e+00,3.5206E-01
9.596899999999999764e+00,3.5154E-01
9.606099999999999639e+00,3.5144E-01
9.615399999999999281e+00,3.5164E-01
9.624599999999999156e+00,3.5220E-01
9.633899999999998798e+00,3.5262E-01
9.643199999999998440e+00,3.5262E-01
9.652499999999999858e+00,3.5230E-01
9.661799999999997723e+00,3.5206E-01
9.671199999999998909e+00,3.5197E-01
9.680499999999998550e+00,3.5220E-01
9.682999999999999829e+00,3.5231E-01
9.689899999999999736e+00,3.5262E-01
9.699299999999997368e+00,3.5295E-01
9.708699999999998553e+00,3.5282E-01
9.718199999999999505e+00,3.5282E-01
9.727599999999998914e+00,3.5272E-01
9.737099999999999866e+00,3.5295E-01
9.746599999999999042e+00,3.5338E-01
9.756099999999998218e+00,3.5348E-01
9.765599999999999170e+00,3.5328E-01
9.775199999999999889e+00,3.5295E-01
9.784699999999999065e+00,3.5262E-01
9.789999999999999147e+00,3.5268E-01
9.794299999999998008e+00,3.5272E-01
9.803899999999998727e+00,3.5272E-01
9.813499999999999446e+00,3.5253E-01
9.823199999999998155e+00,3.5206E-01
9.832799999999997098e+00,3.5154E-01
9.842499999999999361e+00,3.5121E-01
9.852199999999999847e+00,3.5111E-01
9.861899999999998556e+00,3.5111E-01
9.871699999999998809e+00,3.5098E-01
9.881399999999999295e+00,3.5088E-01
9.891199999999999548e+00,3.5078E-01
9.898999999999999133e+00,3.5094E-01
9.900999999999999801e+00,3.5098E-01
9.910799999999998278e+00,3.5153E-01
9.920599999999998531e+00,3.5195E-01
9.930499999999998550e+00,3.5228E-01
9.940399999999998570e+00,3.5227E-01
9.950199999999998823e+00,3.5161E-01
9.960199999999998610e+00,3.5094E-01
9.970099999999998630e+00,3.5018E-01
9.979999999999998650e+00,3.4987E-01
9.989999999999998437e+00,3.4997E-01
9.999999999999998224e+00,3.5049E-01
1.000799999999999912e+01,3.5083E-01
1.000999999999999979e+01,3.5091E-01
1.001999999999999957e+01,3.5124E-01
1.002999999999999936e+01,3.5104E-01
1.003999999999999915e+01,3.5039E-01
1.004999999999999893e+01,3.5006E-01
1.005999999999999872e+01,3.5029E-01
1.006999999999999851e+01,3.5091E-01
1.008099999999999952e+01,3.5170E-01
1.009099999999999930e+01,3.5190E-01
1.010099999999999909e+01,3.5147E-01
1.011099999999999888e+01,3.5091E-01
1.011899999999999977e+01,3.5049E-01
1.012099999999999866e+01,3.5039E-01
1.013199999999999967e+01,3.5039E-01
1.014199999999999946e+01,3.5072E-01
1.015199999999999925e+01,3.5104E-01
1.016299999999999848e+01,3.5124E-01
1.017299999999999827e+01,3.5147E-01
1.018299999999999983e+01,3.5157E-01
1.019399999999999906e+01,3.5157E-01
1.020399999999999885e+01,3.5180E-01
1.021499999999999986e+01,3.5190E-01
1.022499999999999964e+01,3.5246E-01
1.023199999999999932e+01,3.5283E-01
1.023499999999999943e+01,3.5298E-01
1.024599999999999866e+01,3.5340E-01
1.025599999999999845e+01,3.5330E-01
1.026699999999999946e+01,3.5254E-01
1.027699999999999925e+01,3.5145E-01
1.028799999999999848e+01,3.5058E-01
1.029899999999999949e+01,3.5035E-01
1.030899999999999928e+01,3.5077E-01
1.031999999999999851e+01,3.5165E-01
1.033099999999999952e+01,3.5270E-01
1.034099999999999930e+01,3.5325E-01
1.034499999999999886e+01,3.5325E-01
1.035199999999999854e+01,3.5325E-01
1.036299999999999955e+01,3.5302E-01
1.037299999999999933e+01,3.5259E-01
1.038399999999999856e+01,3.5216E-01
1.039499999999999957e+01,3.5193E-01
1.040599999999999881e+01,3.5183E-01
1.041699999999999982e+01,3.5183E-01
1.042799999999999905e+01,3.5183E-01
1.043799999999999883e+01,3.5239E-01
